height,weight,bust,waist,hip,shape,img
68,127.6,38,32,36,hourglass,ml\training_data\hourglass\181.png
70,163.2,40,36,41,hourglass,ml\training_data\hourglass\182.png
70,157.1,42,34,39,hourglass,ml\training_data\hourglass\183.png
70,117.7,37,30,34,hourglass,ml\training_data\hourglass\184.png
69,168.7,41,36,42,hourglass,ml\training_data\hourglass\185.png
65,176.5,42,40,44,hourglass,ml\training_data\hourglass\186.png
68,122.4,34,32,37,hourglass,ml\training_data\hourglass\187.png
70,126.3,36,32,36,hourglass,ml\training_data\hourglass\188.png
68,133.4,39,30,37,hourglass,ml\training_data\hourglass\189.png
70,167.0,39,38,42,hourglass,ml\training_data\hourglass\190.png
69,105.9,33,30,34,hourglass,ml\training_data\hourglass\191.png
70,150.6,40,32,39,hourglass,ml\training_data\hourglass\192.png
66,112.5,34,30,36,hourglass,ml\training_data\hourglass\193.png
70,167.5,41,32,42,hourglass,ml\training_data\hourglass\194.png
70,163.4,42,36,40,hourglass,ml\training_data\hourglass\195.png
68,142.2,40,32,38,hourglass,ml\training_data\hourglass\196.png
67,176.5,45,38,42,hourglass,ml\training_data\hourglass\197.png
67,170.0,43,36,42,hourglass,ml\training_data\hourglass\198.png
70,131.9,35,30,38,hourglass,ml\training_data\hourglass\199.png
67,158.7,41,34,41,hourglass,ml\training_data\hourglass\200.png
67,171.0,44,34,42,hourglass,ml\training_data\hourglass\201.png
66,154.1,43,30,40,hourglass,ml\training_data\hourglass\202.png
67,126.6,37,30,37,hourglass,ml\training_data\hourglass\203.png
68,173.3,43,38,42,hourglass,ml\training_data\hourglass\204.png
66,151.4,40,30,41,hourglass,ml\training_data\hourglass\205.png
69,132.7,38,30,37,hourglass,ml\training_data\hourglass\206.png
70,145.6,38,32,39,hourglass,ml\training_data\hourglass\207.png
68,192.7,45,38,45,hourglass,ml\training_data\hourglass\208.png
69,126.9,37,32,36,hourglass,ml\training_data\hourglass\209.png
68,133.2,37,30,38,hourglass,ml\training_data\hourglass\210.png
68,191.7,44,40,45,hourglass,ml\training_data\hourglass\211.png
68,175.6,42,38,43,hourglass,ml\training_data\hourglass\212.png
70,173.0,42,36,42,hourglass,ml\training_data\hourglass\213.png
67,138.9,40,30,38,hourglass,ml\training_data\hourglass\214.png
65,159.1,42,36,41,hourglass,ml\training_data\hourglass\215.png
66,186.6,44,38,45,hourglass,ml\training_data\hourglass\216.png
67,148.4,40,30,40,hourglass,ml\training_data\hourglass\217.png
67,174.8,43,36,43,hourglass,ml\training_data\hourglass\218.png
67,166.8,41,32,43,hourglass,ml\training_data\hourglass\219.png
66,105.4,35,30,34,hourglass,ml\training_data\hourglass\220.png
66,170.2,45,32,42,hourglass,ml\training_data\hourglass\221.png
70,187.3,42,36,45,hourglass,ml\training_data\hourglass\222.png
69,169.8,44,34,41,hourglass,ml\training_data\hourglass\223.png
66,172.0,42,38,43,hourglass,ml\training_data\hourglass\224.png
69,178.4,43,36,43,hourglass,ml\training_data\hourglass\225.png
69,147.3,40,30,39,hourglass,ml\training_data\hourglass\226.png
68,174.4,42,30,44,hourglass,ml\training_data\hourglass\227.png
66,120.0,37,30,36,hourglass,ml\training_data\hourglass\228.png
69,140.5,38,34,38,hourglass,ml\training_data\hourglass\229.png
65,181.5,44,40,44,hourglass,ml\training_data\hourglass\230.png
70,147.3,40,34,38,hourglass,ml\training_data\hourglass\231.png
67,174.1,42,32,44,hourglass,ml\training_data\hourglass\232.png
70,168.3,40,30,43,hourglass,ml\training_data\hourglass\233.png
66,181.6,42,38,45,hourglass,ml\training_data\hourglass\234.png
67,160.4,43,36,40,hourglass,ml\training_data\hourglass\235.png
67,184.9,42,40,45,hourglass,ml\training_data\hourglass\236.png
66,131.1,37,32,38,hourglass,ml\training_data\hourglass\237.png
65,179.8,42,38,45,hourglass,ml\training_data\hourglass\238.png
67,182.6,43,40,44,hourglass,ml\training_data\hourglass\239.png
69,133.0,35,34,38,hourglass,ml\training_data\hourglass\240.png
70,159.4,41,34,40,hourglass,ml\training_data\hourglass\241.png
66,140.9,39,32,39,hourglass,ml\training_data\hourglass\242.png
67,166.2,44,34,41,hourglass,ml\training_data\hourglass\243.png
67,156.2,40,34,41,hourglass,ml\training_data\hourglass\244.png
70,172.0,41,38,42,hourglass,ml\training_data\hourglass\245.png
66,177.3,44,32,44,hourglass,ml\training_data\hourglass\246.png
68,187.2,44,34,45,hourglass,ml\training_data\hourglass\247.png
68,176.8,45,36,42,hourglass,ml\training_data\hourglass\248.png
67,188.4,44,38,45,hourglass,ml\training_data\hourglass\249.png
69,180.1,45,38,42,hourglass,ml\training_data\hourglass\250.png
65,157.4,40,34,42,hourglass,ml\training_data\hourglass\251.png
67,134.1,40,30,37,hourglass,ml\training_data\hourglass\252.png
66,146.6,40,30,40,hourglass,ml\training_data\hourglass\253.png
69,159.2,39,30,42,hourglass,ml\training_data\hourglass\254.png
65,172.5,41,38,44,hourglass,ml\training_data\hourglass\255.png
69,144.8,39,30,39,hourglass,ml\training_data\hourglass\256.png
65,112.2,34,32,36,hourglass,ml\training_data\hourglass\257.png
65,159.9,41,34,42,hourglass,ml\training_data\hourglass\258.png
66,182.6,43,36,45,hourglass,ml\training_data\hourglass\259.png
66,174.5,43,38,43,hourglass,ml\training_data\hourglass\260.png
67,168.3,41,34,43,hourglass,ml\training_data\hourglass\261.png
66,147.3,41,34,39,hourglass,ml\training_data\hourglass\262.png
67,144.4,41,34,38,hourglass,ml\training_data\hourglass\263.png
65,143.8,39,32,40,hourglass,ml\training_data\hourglass\264.png
70,179.5,42,32,44,hourglass,ml\training_data\hourglass\265.png
66,166.5,41,34,43,hourglass,ml\training_data\hourglass\266.png
69,178.6,45,36,42,hourglass,ml\training_data\hourglass\267.png
70,148.9,38,30,40,hourglass,ml\training_data\hourglass\268.png
67,176.1,41,38,44,hourglass,ml\training_data\hourglass\269.png
65,149.8,42,30,40,hourglass,ml\training_data\hourglass\270.png
66,157.9,42,32,41,hourglass,ml\training_data\hourglass\271.png
66,133.6,38,32,38,hourglass,ml\training_data\hourglass\272.png
66,127.1,36,30,38,hourglass,ml\training_data\hourglass\273.png
66,173.0,43,36,43,hourglass,ml\training_data\hourglass\274.png
66,159.2,40,34,42,hourglass,ml\training_data\hourglass\275.png
69,153.8,42,32,39,hourglass,ml\training_data\hourglass\276.png
68,166.3,42,32,42,hourglass,ml\training_data\hourglass\277.png
67,177.6,41,40,44,hourglass,ml\training_data\hourglass\278.png
67,146.0,39,30,40,hourglass,ml\training_data\hourglass\279.png
65,135.7,39,34,38,hourglass,ml\training_data\hourglass\280.png
69,171.3,44,36,41,hourglass,ml\training_data\hourglass\281.png
68,176.9,43,30,44,hourglass,ml\training_data\hourglass\282.png
69,163.7,39,36,42,hourglass,ml\training_data\hourglass\283.png
65,140.3,37,34,40,hourglass,ml\training_data\hourglass\284.png
66,163.2,41,36,42,hourglass,ml\training_data\hourglass\285.png
65,137.3,37,30,40,hourglass,ml\training_data\hourglass\286.png
69,181.7,43,34,44,hourglass,ml\training_data\hourglass\287.png
66,148.9,39,30,41,hourglass,ml\training_data\hourglass\288.png
68,176.6,43,36,43,hourglass,ml\training_data\hourglass\289.png
66,133.8,40,32,37,hourglass,ml\training_data\hourglass\290.png
68,128.4,37,30,37,hourglass,ml\training_data\hourglass\291.png
66,186.0,45,34,45,hourglass,ml\training_data\hourglass\292.png
69,165.8,43,32,41,hourglass,ml\training_data\hourglass\293.png
68,128.6,39,30,36,hourglass,ml\training_data\hourglass\294.png
67,133.1,39,32,37,hourglass,ml\training_data\hourglass\295.png
69,176.1,44,36,42,hourglass,ml\training_data\hourglass\296.png
70,161.0,39,30,42,hourglass,ml\training_data\hourglass\297.png
67,183.9,44,32,45,hourglass,ml\training_data\hourglass\298.png
69,146.5,41,32,38,hourglass,ml\training_data\hourglass\299.png
68,184.7,43,34,45,hourglass,ml\training_data\hourglass\300.png
67,167.0,43,32,42,hourglass,ml\training_data\hourglass\301.png
69,155.1,40,34,40,hourglass,ml\training_data\hourglass\302.png
65,164.1,44,36,41,hourglass,ml\training_data\hourglass\303.png
68,168.6,41,32,43,hourglass,ml\training_data\hourglass\304.png
69,161.7,40,30,42,hourglass,ml\training_data\hourglass\305.png
67,174.6,41,36,44,hourglass,ml\training_data\hourglass\306.png
65,156.6,41,36,41,hourglass,ml\training_data\hourglass\307.png
70,165.0,40,32,42,hourglass,ml\training_data\hourglass\308.png
67,186.1,45,38,44,hourglass,ml\training_data\hourglass\309.png
67,149.1,41,34,39,hourglass,ml\training_data\hourglass\310.png
67,107.2,35,30,34,hourglass,ml\training_data\hourglass\311.png
68,161.9,39,36,42,hourglass,ml\training_data\hourglass\312.png
70,147.1,38,34,39,hourglass,ml\training_data\hourglass\313.png
69,172.4,40,38,43,hourglass,ml\training_data\hourglass\314.png
65,177.5,43,38,44,hourglass,ml\training_data\hourglass\315.png
68,189.4,45,40,44,hourglass,ml\training_data\hourglass\316.png
70,165.5,39,36,42,hourglass,ml\training_data\hourglass\317.png
66,143.7,37,36,40,hourglass,ml\training_data\hourglass\318.png
67,157.2,41,32,41,hourglass,ml\training_data\hourglass\319.png
66,166.7,43,34,42,hourglass,ml\training_data\hourglass\320.png
65,168.0,41,32,44,hourglass,ml\training_data\hourglass\321.png
68,187.9,45,38,44,hourglass,ml\training_data\hourglass\322.png
66,180.8,43,40,44,hourglass,ml\training_data\hourglass\323.png
65,142.8,38,34,40,hourglass,ml\training_data\hourglass\324.png
67,185.4,44,34,45,hourglass,ml\training_data\hourglass\325.png
70,107.7,33,30,34,hourglass,ml\training_data\hourglass\326.png
65,105.9,34,30,35,hourglass,ml\training_data\hourglass\327.png
68,111.6,36,30,34,hourglass,ml\training_data\hourglass\328.png
69,182.5,42,32,45,hourglass,ml\training_data\hourglass\329.png
69,170.9,40,36,43,hourglass,ml\training_data\hourglass\330.png
68,164.0,43,32,41,hourglass,ml\training_data\hourglass\331.png
67,147.5,39,32,40,hourglass,ml\training_data\hourglass\332.png
68,166.1,40,32,43,hourglass,ml\training_data\hourglass\333.png
67,161.2,42,34,41,hourglass,ml\training_data\hourglass\334.png
70,184.3,42,32,45,hourglass,ml\training_data\hourglass\335.png
68,153.1,38,34,41,hourglass,ml\training_data\hourglass\336.png
66,171.0,44,30,43,hourglass,ml\training_data\hourglass\337.png
70,126.1,34,32,37,hourglass,ml\training_data\hourglass\338.png
70,155.6,42,32,39,hourglass,ml\training_data\hourglass\339.png
68,146.0,39,34,39,hourglass,ml\training_data\hourglass\340.png
65,138.2,40,34,38,hourglass,ml\training_data\hourglass\341.png
67,149.8,38,32,41,hourglass,ml\training_data\hourglass\342.png
67,179.6,43,36,44,hourglass,ml\training_data\hourglass\343.png
67,102.3,33,30,34,hourglass,ml\training_data\hourglass\344.png
69,187.5,44,32,45,hourglass,ml\training_data\hourglass\345.png
70,149.8,41,34,38,hourglass,ml\training_data\hourglass\346.png
67,109.7,36,30,34,hourglass,ml\training_data\hourglass\347.png
69,135.5,36,34,38,hourglass,ml\training_data\hourglass\348.png
65,173.5,42,36,44,hourglass,ml\training_data\hourglass\349.png
68,154.3,41,32,40,hourglass,ml\training_data\hourglass\350.png
68,180.6,44,38,43,hourglass,ml\training_data\hourglass\351.png
70,142.3,38,34,38,hourglass,ml\training_data\hourglass\352.png
69,132.5,36,30,38,hourglass,ml\training_data\hourglass\353.png
68,120.9,34,30,37,hourglass,ml\training_data\hourglass\354.png
69,117.0,33,32,36,hourglass,ml\training_data\hourglass\355.png
68,179.2,42,30,45,hourglass,ml\training_data\hourglass\356.png
66,184.1,43,38,45,hourglass,ml\training_data\hourglass\357.png
70,127.3,37,30,36,hourglass,ml\training_data\hourglass\358.png
66,146.8,42,30,39,hourglass,ml\training_data\hourglass\359.png
70,157.9,41,32,40,hourglass,ml\training_data\hourglass\360.png
67,156.4,42,34,40,hourglass,ml\training_data\hourglass\361.png
66,141.1,41,32,38,hourglass,ml\training_data\hourglass\362.png
70,159.2,39,34,41,hourglass,ml\training_data\hourglass\363.png
68,186.2,43,36,45,hourglass,ml\training_data\hourglass\364.png
69,177.1,45,34,42,hourglass,ml\training_data\hourglass\365.png
66,122.5,38,30,36,hourglass,ml\training_data\hourglass\366.png
68,146.2,41,34,38,hourglass,ml\training_data\hourglass\367.png
67,184.6,45,36,44,hourglass,ml\training_data\hourglass\368.png
70,175.2,41,36,43,hourglass,ml\training_data\hourglass\369.png
65,141.3,38,32,40,hourglass,ml\training_data\hourglass\370.png
65,118.0,35,30,37,hourglass,ml\training_data\hourglass\371.png
66,135.9,37,32,39,hourglass,ml\training_data\hourglass\372.png
67,187.9,45,34,45,hourglass,ml\training_data\hourglass\373.png
68,165.5,43,34,41,hourglass,ml\training_data\hourglass\374.png
68,194.2,45,40,45,hourglass,ml\training_data\hourglass\375.png
67,109.5,34,30,35,hourglass,ml\training_data\hourglass\376.png
65,148.0,42,34,39,hourglass,ml\training_data\hourglass\377.png
66,125.0,39,30,36,hourglass,ml\training_data\hourglass\378.png
67,140.2,38,32,39,hourglass,ml\training_data\hourglass\379.png
67,179.9,43,30,45,hourglass,ml\training_data\hourglass\380.png
66,178.0,45,36,43,hourglass,ml\training_data\hourglass\381.png
69,180.7,42,36,44,hourglass,ml\training_data\hourglass\382.png
68,170.8,42,38,42,hourglass,ml\training_data\hourglass\383.png
67,139.4,39,34,38,hourglass,ml\training_data\hourglass\384.png
66,157.1,43,34,40,hourglass,ml\training_data\hourglass\385.png
69,188.7,44,40,44,hourglass,ml\training_data\hourglass\386.png
66,138.4,38,32,39,hourglass,ml\training_data\hourglass\387.png
66,98.0,32,30,34,hourglass,ml\training_data\hourglass\388.png
69,142.3,38,30,39,hourglass,ml\training_data\hourglass\389.png
70,134.3,36,30,38,hourglass,ml\training_data\hourglass\390.png
67,162.2,43,32,41,hourglass,ml\training_data\hourglass\391.png
65,170.2,42,38,43,hourglass,ml\training_data\hourglass\392.png
66,175.0,45,32,43,hourglass,ml\training_data\hourglass\393.png
65,140.5,39,34,39,hourglass,ml\training_data\hourglass\394.png
69,175.6,45,32,42,hourglass,ml\training_data\hourglass\395.png
67,153.9,41,34,40,hourglass,ml\training_data\hourglass\396.png
66,139.4,39,30,39,hourglass,ml\training_data\hourglass\397.png
70,180.1,41,36,44,hourglass,ml\training_data\hourglass\398.png
68,144.3,37,32,40,hourglass,ml\training_data\hourglass\399.png
65,129.5,39,32,37,hourglass,ml\training_data\hourglass\400.png
68,177.1,45,30,43,hourglass,ml\training_data\hourglass\401.png
66,174.8,43,32,44,hourglass,ml\training_data\hourglass\402.png
69,186.2,43,40,44,hourglass,ml\training_data\hourglass\403.png
68,140.7,40,30,38,hourglass,ml\training_data\hourglass\404.png
69,180.9,44,36,43,hourglass,ml\training_data\hourglass\405.png
66,162.2,40,38,42,hourglass,ml\training_data\hourglass\406.png
67,178.1,43,34,44,hourglass,ml\training_data\hourglass\407.png
67,151.6,42,34,39,hourglass,ml\training_data\hourglass\408.png
68,104.1,33,30,34,hourglass,ml\training_data\hourglass\409.png
70,119.8,34,30,36,hourglass,ml\training_data\hourglass\410.png
66,187.5,45,36,45,hourglass,ml\training_data\hourglass\411.png
65,180.2,44,32,45,hourglass,ml\training_data\hourglass\412.png
69,141.3,37,32,39,hourglass,ml\training_data\hourglass\413.png
66,143.1,38,32,40,hourglass,ml\training_data\hourglass\414.png
70,139.3,38,30,38,hourglass,ml\training_data\hourglass\415.png
70,151.4,39,30,40,hourglass,ml\training_data\hourglass\416.png
68,181.7,43,30,45,hourglass,ml\training_data\hourglass\417.png
69,191.2,45,40,44,hourglass,ml\training_data\hourglass\418.png
66,110.0,33,30,36,hourglass,ml\training_data\hourglass\419.png
68,167.6,40,34,43,hourglass,ml\training_data\hourglass\420.png
66,174.3,41,38,44,hourglass,ml\training_data\hourglass\421.png
65,138.1,38,34,39,hourglass,ml\training_data\hourglass\422.png
68,109.1,35,30,34,hourglass,ml\training_data\hourglass\423.png
68,172.6,42,34,43,hourglass,ml\training_data\hourglass\424.png
68,184.2,44,30,45,hourglass,ml\training_data\hourglass\425.png
69,127.7,36,30,37,hourglass,ml\training_data\hourglass\426.png
66,175.8,44,30,44,hourglass,ml\training_data\hourglass\427.png
67,176.3,43,38,43,hourglass,ml\training_data\hourglass\428.png
70,134.9,35,34,38,hourglass,ml\training_data\hourglass\429.png
69,123.1,38,30,35,hourglass,ml\training_data\hourglass\430.png
70,166.0,41,30,42,hourglass,ml\training_data\hourglass\431.png
65,145.3,39,34,40,hourglass,ml\training_data\hourglass\432.png
68,167.3,43,30,42,hourglass,ml\training_data\hourglass\433.png
69,172.1,43,34,42,hourglass,ml\training_data\hourglass\434.png
70,142.1,36,34,39,hourglass,ml\training_data\hourglass\435.png
69,142.8,37,34,39,hourglass,ml\training_data\hourglass\436.png
68,164.3,40,36,42,hourglass,ml\training_data\hourglass\437.png
67,154.7,40,32,41,hourglass,ml\training_data\hourglass\438.png
66,165.9,44,36,41,hourglass,ml\training_data\hourglass\439.png
65,100.9,32,30,35,hourglass,ml\training_data\hourglass\440.png
67,162.5,40,36,42,hourglass,ml\training_data\hourglass\441.png
69,179.9,43,38,43,hourglass,ml\training_data\hourglass\442.png
68,164.6,40,30,43,hourglass,ml\training_data\hourglass\443.png
68,173.8,45,32,42,hourglass,ml\training_data\hourglass\444.png
